track_id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence
5RYYDUdReZKsWBkcKqxhFY,0.325,0.257,0.437,0.0,0.0664,-12.057,0.0306,0.177
5RXjt2s4HBJw3TcaAzwSrD,0.927,0.492,0.26,0.00041,0.114,-12.784,0.0292,0.328
1oG5XADunjq1OER6xKnsFl,0.213,0.511,0.876,0.00309,0.796,-5.625,0.0524,0.497
0AMlMyWB5xw38Xbs4RhRvM,0.00148,0.675,0.6,1.32e-05,0.154,-6.385,0.146,0.3
4m8kG46clzxMxyrDuFo1Uq,0.229,0.796,0.618,0.0,0.0737,-5.295,0.0387,0.353
6y5s9BzDRNWNVgJFeAjOld,0.509,0.877,0.508,0.00251,0.107,-12.528,0.149,0.968
0AOmbw8AwDnwXhHC3OhdVB,0.00409,0.531,0.638,0.0,0.0822,-5.145,0.0809,0.445
6K4t31amVTZDgR3sKmwUJJ,0.0115,0.64,0.74,0.00678,0.167,-4.083,0.0284,0.785
6y3mkMXdhEwq4KLcJ8Euoz,0.959,0.566,0.25,0.932,0.139,-17.376,0.0399,0.382
45MTc1GzGpy2iDu2kGyeS6,0.000786,0.613,0.641,1.46e-06,0.123,-6.488,0.0368,0.263
45PD1shJcUVckmslQycpEL,0.192,0.643,0.848,0.0,0.121,-9.404,0.056,0.9
6y4GYuZszeXNOXuBFsJlos,0.0119,0.584,0.911,0.0,0.119,-3.515,0.09,0.606
45SMfJYghWlm8Dq30dOAW3,0.564,0.265,0.399,0.746,0.157,-10.631,0.0306,0.231
1oJnU7XiaMjwIs2Dn50bnR,0.696,0.659,0.314,0.596,0.127,-13.6,0.0413,0.59
19O2abzgOHeqUxnLM9TTs8,0.596,0.575,0.667,0.0,0.145,-6.232,0.0455,0.878
2WARCaZI6DyYxgsWFBmdvd,0.95,0.676,0.248,0.0142,0.129,-16.151,0.0604,0.656
6y6xhAgZjvxy5kR5rigpY3,0.0169,0.594,0.64,0.0,0.135,-6.865,0.033,0.492
4m9GQB1awPC44kwGdKod4m,0.0602,0.56,0.614,0.0,0.111,-6.7,0.0358,0.48
0AS63m1wHv9n4VVRizK6Hc,0.126,0.554,0.662,0.0,0.111,-4.957,0.0821,0.338
0AQfrSYM1GjAMc3h52u1w2,0.000875,0.719,0.703,0.0318,0.234,-5.939,0.031,0.886
19RmQ8x5NlG3ewG9prnWxr,0.282,0.326,0.942,0.0,0.552,-6.778,0.176,0.293
2W9u3whoCkQYOUbmnSrHi1,0.169,0.539,0.577,0.0,0.14,-7.763,0.386,0.319
6y87Q8nkhHP2YqowavLdPA,1.93e-06,0.459,0.974,0.557,0.216,-6.441,0.0587,0.546
0AS9gDeZ1HZXyCBsrhRIl4,0.517,0.595,0.642,0.0,0.753,-5.182,0.048,0.643
5RXmLhscstsdvWPN0XtUa0,0.000886,0.595,0.885,4.19e-06,0.159,-5.361,0.0358,0.682
5RfRhFUe9hErAz5Tn4kj9e,0.369,0.545,0.703,0.0,0.652,-8.1,0.0415,0.652
2WEAKylXBPr9PJNANBSTDG,0.0495,0.601,0.706,0.0,0.0982,-4.537,0.0458,0.249
19R5RdJ5Ezra0svVMCw0vR,0.00119,0.221,0.925,0.00498,0.739,-8.58,0.154,0.357
7xcDd2JxnJtO87QQr8uY0O,0.301,0.833,0.831,9.19e-06,0.0579,-1.302,0.0404,0.936
2WFIi7G1MAmn1JOxx5fz0a,0.178,0.352,0.919,0.819,0.765,-11.694,0.0452,0.552
45UKpYwpV9lyb1w790xEm1,0.763,0.445,0.65,0.00116,0.22,-6.917,0.173,0.257
45T7K7sercGwxi5sU4wqAK,0.689,0.667,0.733,1.63e-06,0.0965,-6.091,0.294,0.578
5RaLt5Ei1E9tRjYGjc2G1G,0.179,0.704,0.836,2.08e-05,0.262,-5.039,0.298,0.557
6yFMentQMLOkh24pjQJgsQ,0.47,0.759,0.764,0.0,0.121,-3.804,0.277,0.568
1oNDnnBojo1hkFATFEp1CM,0.799,0.502,0.656,0.109,0.0895,-7.34,0.0435,0.275
1oNZSfkRG6FkjBF7AmMR0G,0.995,0.535,0.13,0.905,0.104,-18.28,0.0409,0.341
6yEBV6MlSODqJPXK6BilZo,0.189,0.39,0.576,0.0,0.0821,-5.955,0.0322,0.612
6K5ph5mq1qprHae3TrgTj5,0.0165,0.652,0.583,1.65e-06,0.042,-8.302,0.322,0.401
1oNfCMHwcVQtQPwpBqj49O,0.221,0.305,0.712,0.0,0.147,-4.994,0.0319,0.611
6K8HUxHtrxGKUJxY6lEQy0,0.827,0.543,0.194,0.924,0.0946,-17.73,0.0272,0.113
4mAwxhMBANouZbcrgvgxeY,0.000168,0.44,0.904,0.0,0.289,-5.156,0.0439,0.545
45ROR8UMn60YEVQnDy0uVF,0.00346,0.546,0.586,0.00114,0.0562,-8.488,0.0313,0.364
2WIg2OljTQEbja74ZGOrxQ,0.181,0.722,0.693,0.0,0.122,-4.345,0.0432,0.921
4mD9hjoTckjeL1CrJCx0MT,0.655,0.853,0.913,0.0235,0.0311,0.963,0.0514,0.952
5RebtU2k5O8jnUYAOG84F4,0.328,0.793,0.433,8.17e-06,0.0938,-11.162,0.0615,0.58
45XTYx6BccqLIe0Jc8FD3B,0.0982,0.562,0.539,0.00112,0.105,-7.749,0.262,0.292
0AUyNF6iFxMNQsNx2nhtrw,0.00158,0.51,0.882,0.00206,0.0764,-5.659,0.159,0.653
0AXfTPzrAMfHchWf2aOVfA,0.493,0.743,0.83,0.0,0.98,-4.486,0.0424,0.725
6K7RRfMOjRHEwa0JN1tvf1,0.0767,0.791,0.431,6.01e-06,0.151,-12.151,0.0364,0.895
4mCwspCTPF1aoWUNxsS5aD,9.13e-05,0.694,0.582,0.0151,0.187,-8.33,0.069,0.302
19QGIdhhRCB303eGVUQyZM,0.0363,0.668,0.848,5.68e-05,0.071,-3.94,0.0435,0.773
6y5nCVctQjuNhOv8mpVmlE,0.0866,0.484,0.964,0.887,0.28,-7.962,0.0462,0.939
19VCYOs9XNqNDaTW84MS6f,0.0404,0.606,0.879,0.000248,0.121,-3.365,0.0308,0.879
5ReRTytvm2nytqqzIIPpiG,0.939,0.538,0.304,0.329,0.101,-11.684,0.0292,0.207
45b7puILRzQm2Zcl8ReOcZ,0.78,0.275,0.183,4.14e-06,0.167,-13.595,0.042,0.0641
1oQppEGTHYN53xfEaTz4ua,0.413,0.795,0.878,0.0,0.0968,-3.261,0.278,0.963
6JyihARD2zGUa4uB4NfQiv,0.883,0.0904,0.241,0.884,0.111,-13.845,0.035,0.0548
4mDTqEqt0QHQFPNkz8eHjr,0.0885,0.57,0.912,0.00157,0.392,-5.635,0.0555,0.789
5RcbXZt60Ct6QtAp7JLYMF,0.477,0.464,0.859,0.0,0.852,-7.79,0.355,0.649
5RkPULKkPpFKkS5BnvK1t6,0.39,0.666,0.404,0.0,0.259,-9.888,0.035,0.775
4mE09lcPVFpyEIcNGsbHsX,0.522,0.76,0.766,0.806,0.103,-7.135,0.096,0.196
1oQoKu3OOZtNXsD82ahDR9,0.00143,0.532,0.891,0.0,0.14,-4.547,0.0465,0.477
45aBsnKRWUzhwbcqOJLwfe,0.00583,0.284,0.704,0.000115,0.0424,-7.276,0.186,0.1
6K5IikNOp4mZoELuXlndJB,0.589,0.727,0.53,0.0,0.101,-7.335,0.0869,0.261
4mG24hii9mpF0DbhpB0oW8,0.053,0.676,0.643,0.0,0.145,-7.776,0.227,0.207
6K8VQ84MqhsoakN5MjrnVR,0.219,0.562,0.437,2.18e-05,0.0806,-10.229,0.052,0.15
0AkiAfilrTUXV49dleC5SB,0.739,0.725,0.478,4.3e-06,0.0945,-7.333,0.0298,0.53
45djjsjM1lMV7fHoKEGm9h,0.358,0.886,0.477,0.0,0.139,-10.402,0.341,0.75
6KDStDhRiB6DxYFYeHiy09,0.0842,0.633,0.937,0.0,0.684,-4.209,0.0446,0.709
2WDU22vU3DpuvdUeReURz5,0.00453,0.924,0.416,2.09e-05,0.152,-3.705,0.428,0.782
2WLjFfNF7aIdTk6SVVo6NR,0.524,0.746,0.603,0.0,0.0941,-4.029,0.351,0.615
2WIaibXvcQfD1r6kA5XoHz,0.906,0.443,0.206,0.905,0.0691,-18.814,0.054,0.393
6yGSIGKgKhQFhGpf9lmRP6,0.097,0.845,0.495,0.0,0.05,-3.245,0.101,0.801
19XpFsce28aByvCC4g89tJ,0.041,0.74,0.643,0.00229,0.0407,-5.446,0.0413,0.96
19RybK6XDbAVpcdxSbZL1o,0.125,0.804,0.957,0.0174,0.114,-5.452,0.034,0.962
1oTEZlKtKk2JzRMg600ORk,0.45,0.423,0.917,0.0,0.927,-5.947,0.0613,0.826
6yLX8QnxlnEqZfs3YKCfjF,0.491,0.643,0.871,0.0,0.29,-2.734,0.118,0.452
5RqIM2vv5nw2PGJBqPD8Rg,0.537,0.59,0.803,0.0,0.105,-2.518,0.085,0.477
19WcIzFudCeLb6mWGAGJMl,0.202,0.45,0.299,0.66,0.121,-22.397,0.0452,0.189
6yJbZx69DhnpDdMczERDQc,0.482,0.747,0.36,0.0903,0.177,-13.312,0.06,0.727
6yJgehZ2fX5QkiCPNbi7mC,0.000867,0.456,0.885,4.38e-05,0.0775,-3.275,0.24,0.447
0Ac9NKZTvLPMQN36oWHf5C,0.92,0.591,0.172,0.0,0.127,-9.045,0.0398,0.736
6KDzJXOkvGadyExihzxEMQ,0.493,0.76,0.33,0.927,0.063,-9.037,0.0661,0.577
4mMEvkDeY56be4l7Itb5aZ,0.00318,0.429,0.822,7.58e-06,0.559,-7.071,0.0455,0.29
1oSevjov1EOdo8TYcrb5nQ,0.487,0.798,0.0841,0.8,0.239,-12.673,0.209,0.506
6KF3l0dtaqHanpwJVmz3mB,0.0213,0.515,0.537,7.75e-06,0.0865,-5.987,0.0396,0.385
5RrMvmwiodi2XKjoaV7Edl,0.0982,0.568,0.868,2.53e-06,0.272,-7.248,0.0406,0.779
7xdTUQQpYsMxgCj1LZqsaD,0.193,0.831,0.672,0.0,0.0956,-5.798,0.298,0.691
6yM6QsnTCTVOkKEvg3hGlo,0.445,0.57,0.747,0.0,0.219,-3.978,0.0426,0.808
0AlmeTERlBxP35QRNU3BrY,0.000472,0.226,0.919,0.0,0.261,-4.512,0.102,0.0391
1oVD2ZhWsiRcFYV6ibWRjP,0.522,0.432,0.734,0.000995,0.415,-9.57,0.0427,0.547
2WGGSeF9vDtuN60h9wa8dE,0.222,0.647,0.933,0.0526,0.131,-2.708,0.0334,0.408
45bMR5YEj1fsOVkcHbVW6s,0.0487,0.624,0.818,0.0,0.123,-6.771,0.0618,0.889
1oTo3ijRbaDAtrjJrGAPSw,0.00103,0.655,0.781,5.33e-06,0.0867,-6.547,0.034,0.584
19SwuhO0bMiAcg2kyJydmj,0.719,0.74,0.449,4.46e-06,0.11,-9.392,0.0449,0.557
19YKaevk2bce4odJkP5L22,0.692,0.633,0.395,0.000222,0.108,-9.638,0.0857,0.123
19cDGnoySRRBms8x9C0ZsY,0.745,0.549,0.756,0.0,0.784,-4.86,0.0693,0.566
5RrnDgjoFxDINI5aFQPZXt,0.00157,0.224,0.938,0.0765,0.106,-6.907,0.408,0.327
2WViLEKp7hWDJQbowxqzba,0.271,0.292,0.826,0.0,0.239,-3.216,0.0624,0.209
4mQtXW0vrHC3oTkA1mQsb0,0.573,0.687,0.533,6.43e-05,0.0844,-8.853,0.0314,0.814
0AjcdGri5vhJsmZnduCEqd,0.747,0.513,0.372,0.0572,0.102,-13.005,0.042,0.218
5RwfOLVwgAcSkDKk7JpWre,0.583,0.516,0.627,0.0,0.905,-5.114,0.0367,0.46
2WQ09wqQBIOor7Q0VpIDBK,0.0172,0.715,0.907,8.39e-05,0.426,-6.025,0.0993,0.841
6yQ0Zmk0SxolSiOfTpnHmy,0.000222,0.557,0.772,0.0186,0.196,-4.989,0.0325,0.566
6yNgjXG71GvktCeCCSxfap,0.498,0.751,0.447,0.826,0.272,-12.228,0.113,0.478
19doORzyzOFARW6I0Fydc8,0.934,0.453,0.291,0.822,0.363,-12.932,0.0301,0.205
45hOioMDJktr86iKDHC8gr,0.000722,0.56,0.959,0.000221,0.209,-2.433,0.102,0.669
4mJfh3a7BhxsjFTdQJ4s9M,0.311,0.564,0.66,0.561,0.202,-7.151,0.104,0.697
2WGOTUuDEW2NxuJVFWvmcB,0.0449,0.772,0.676,0.000742,0.138,-6.719,0.039,0.475
6KGf8ituOmgiC44qe1TrHm,0.0196,0.731,0.817,6.13e-06,0.349,-5.595,0.0791,0.661
1oXFfHuBuasMQ9lnPSRvGU,0.611,0.645,0.726,0.0,0.877,-7.926,0.0675,0.838
0AppiIjKTIxWsu6UNzinAa,0.0444,0.64,0.804,0.109,0.119,-11.041,0.0311,0.869
6KBYefIoo7KydImq1uUQlL,0.0659,0.926,0.703,0.0,0.231,-6.337,0.103,0.485
19dNZyDyw00aKgr6S0Os6e,0.0012,0.413,0.684,0.0,0.16,-2.878,0.0348,0.33
45gpwK6ym0tzBnazFAqASS,0.762,0.595,0.628,1.34e-06,0.127,-11.546,0.0565,0.951
0AVnmXyJebkGoLXuX1RTv8,0.682,0.501,0.374,0.0,0.276,-6.489,0.029,0.813
7xcU6jomyxCkWHazhRp4W6,0.00632,0.592,0.542,5.85e-06,0.0989,-8.277,0.0605,0.256
6yNcZpBQOMoMRNow1bYhub,0.516,0.63,0.761,0.0,0.722,-4.934,0.0327,0.678
5S2DNyIYAffRiQQmHwPekr,0.0243,0.512,0.92,0.0,0.697,-3.991,0.0308,0.884
19Ym5Sg0YyOCa6ao21bdoG,0.017,0.622,0.54,0.00771,0.265,-13.99,0.0261,0.847
0AxZUYeQ9bZwSdt1LmZuok,6.97e-05,0.202,0.804,0.00775,0.081,-5.465,0.0383,0.418
4mUR5Tv0CvJtpmnUtzeIgd,0.00181,0.673,0.906,3.2e-06,0.133,-3.972,0.0338,0.614
6KJqZcs9XDgVck7Lg9QOTC,0.9,0.596,0.488,2.7e-05,0.091,-10.769,0.0274,0.415
2WhBgBppCAVTAXUKsBqMjF,0.527,0.534,0.683,0.0,0.517,-5.87,0.0407,0.356
2WjEUnzuDhwlFpp9epgtrW,0.479,0.598,0.372,6.54e-06,0.116,-10.41,0.0274,0.432
45mVT3DCE7AATXgESSdfee,0.0625,0.665,0.786,0.0,0.715,-5.34,0.0526,0.456
1oWsU2IV5M52K6whIR5JaH,0.479,0.564,0.391,0.0,0.126,-7.806,0.0596,0.654
19fKJrO9XdOf6Xla2QHecO,0.249,0.781,0.649,0.0349,0.229,-6.866,0.0363,0.916
6KKcDwCRq5nZw62AczL85C,0.0378,0.61,0.464,0.0,0.0298,-14.887,0.0695,0.544
4mSbDdCbtwdX5dW0sCU2q5,0.594,0.547,0.737,0.0,0.629,-6.824,0.0865,0.714
4mCvVX5Ar2myHEX1cgEtam,0.8,0.608,0.626,0.0,0.467,-7.361,0.106,0.508
19ipNAuJDPuz6ILrT0UFu1,0.635,0.85,0.38,0.0,0.0793,-5.436,0.469,0.724
2WTQgltoGKfnLuUXlEi6Qq,0.85,0.127,0.379,0.826,0.11,-10.877,0.0347,0.183
45mAusxpKe7DVNT5O2FGah,0.412,0.654,0.754,0.0,0.166,-5.646,0.0486,0.746
2WdV619lpewERqKr0V2G5f,0.43,0.885,0.842,0.0,0.103,-4.507,0.106,0.468
6yXm3xUj0fcN4dGwBAl9qM,0.00385,0.519,0.967,0.000344,0.0966,-5.645,0.0371,0.675
6KTv0Z8BmVqM7DPxbGzpVC,0.0474,0.654,0.929,0.0,0.0538,-5.906,0.0998,0.902
2WgyOP8Z1D6GQYumCwH4Dk,0.00124,0.695,0.801,0.0,0.479,-4.503,0.0441,0.646
45gIRyots9pdvZ2oBrYuim,0.00715,0.735,0.554,5.67e-06,0.0879,-9.684,0.173,0.195
0AsfpL8bzbmEyJsfbPPYnj,0.121,0.691,0.668,9.35e-06,0.0613,-3.355,0.0702,0.893
2WfaOiMkCvy7F5fcp2zZ8L,0.018,0.573,0.902,0.00125,0.0928,-7.638,0.054,0.876
4mTfLX2itUOUlydzoIumb1,0.799,0.528,0.718,6.39e-06,0.791,-7.684,0.0418,0.781
1ofeWTl75uUwmsARpR01Gl,0.908,0.485,0.296,0.0293,0.104,-12.319,0.0356,0.37
4mYq9GLiRglw3V6lztdV4e,0.435,0.375,0.655,0.0,0.319,-7.599,0.325,0.349
6KJUSJHXRrTjSMpi9PzjEy,0.52,0.708,0.482,0.0,0.142,-6.032,0.0729,0.486
6KGxteRZuXFDomA5fUVY90,0.00177,0.656,0.86,1.36e-06,0.266,-4.244,0.0529,0.961
2WpO96LpSHLVRmLe8Vlpv4,0.506,0.575,0.264,3.03e-05,0.115,-13.924,0.0332,0.294
5RzB3KcfvZgvsWcsETVsqG,0.987,0.174,0.225,0.855,0.267,-10.679,0.034,0.0722
4mWAXPCxDDi5Z23PxTNlmQ,0.505,0.567,0.784,0.0,0.797,-7.198,0.0469,0.646
6KYOlIwDHbrbeBbJEtQ0Fj,0.062,0.517,0.842,0.0575,0.158,-6.905,0.348,0.643
1ocVDXUFyXll8GZknv4yr7,0.522,0.722,0.311,0.000117,0.0798,-10.5,0.0402,0.583
0AaV4MJrgmLV3XhoiWXjjb,0.937,0.395,0.27,0.00249,0.111,-10.672,0.0309,0.314
5SFVGZENDBg0YtcTNNhE2b,0.623,0.617,0.709,0.0,0.0966,-7.534,0.0372,0.946
45qr2PbGAnWHw6eUKNEcy7,0.819,0.396,0.252,0.00161,0.0912,-11.895,0.0352,0.296
4mZu6NuOntvYZqCZPrxTqT,0.81,0.702,0.918,0.0,0.203,-5.352,0.416,0.555
0AqCVaPIurYF0iGyXvk6jo,0.103,0.682,0.664,0.0108,0.107,-4.395,0.0304,0.406
2WjLc16JdLH2V6FMk8VFsZ,0.288,0.666,0.875,0.0,0.393,-5.95,0.0289,0.688
1oaaSrDJimABpOdCEbw2DJ,0.467,0.629,0.364,0.0204,0.0941,-12.259,0.038,0.701
0B5WCjFpGt2c2e0Fwcz8hK,0.128,0.687,0.648,0.0,0.176,-4.105,0.538,0.727
45lnbir8i1CPSenVVW1EqO,0.275,0.661,0.42,0.0,0.237,-12.846,0.833,0.567
6yQwizH2mspw25bW6UuccH,0.885,0.418,0.29,0.0,0.0813,-10.925,0.0504,0.314
4mV548feZAiR8Jl6FA6Gey,0.346,0.401,0.586,0.0043,0.105,-3.608,0.0377,0.638
45sdD9GjryujVOcRJ4YQRQ,0.329,0.623,0.95,0.0,0.156,-2.316,0.186,0.793
1og9xlfpYrCNnVGRqSBHWs,0.019,0.511,0.774,1.2e-06,0.477,-5.192,0.139,0.712
6ynBPhLCJKGA7v7REqMSDG,0.00639,0.619,0.808,0.000127,0.503,-6.781,0.0475,0.683
19qLXa8L4asWWbHb1ZQbSr,0.267,0.657,0.436,0.000258,0.111,-9.036,0.0306,0.265
5SDaXIiXSealc1qBCPHe2l,9.09e-05,0.518,0.955,0.026,0.309,-2.202,0.0454,0.952
0B97qFqGUnLvV2tXZpXfxf,0.509,0.0648,0.182,0.405,0.112,-37.952,0.219,0.0629
2WsHmmKc1U4IbTzeGUu1Ks,0.0417,0.749,0.462,0.0262,0.2,-15.449,0.0452,0.564
1ozuMsJLTvFIMvlW7AWq95,0.119,0.676,0.785,0.0,0.134,-5.39,0.0293,0.502
0B7aJ425WA9tHiO3RL9IQs,0.985,0.277,0.0917,0.931,0.116,-21.031,0.0362,0.232
6KWcq5p0wsz97N3eoRUSH6,0.0358,0.615,0.81,0.0,0.289,-6.137,0.0506,0.728
1onX7BaPl0hw0TaeXTV98m,0.111,0.666,0.543,0.00271,0.0898,-10.408,0.042,0.619
1onUCaqlcuMBeqZBNsaxmK,0.406,0.749,0.716,0.27,0.0605,-6.021,0.0439,0.71
19s8VwWhFb73CmkSkfSTCC,0.0152,0.532,0.833,0.0,0.0747,-2.362,0.051,0.102
45qF2E2smfkrMR47xF5QZy,0.278,0.634,0.408,0.0,0.0855,-17.268,0.0425,0.698
5SHXAn3kfXh5fwJFUtzqZX,0.635,0.767,0.423,1.83e-05,0.107,-4.976,0.0626,0.849
6Kf7a5dWk0AKHCcmbR2VEC,0.747,0.465,0.642,0.0,0.114,-6.833,0.204,0.395
0BBCrsdlpeOqnDadwGcAoB,0.265,0.845,0.49,0.0,0.0937,-8.218,0.118,0.887
19n8izXThARSuQAXrOKNbO,0.021,0.877,0.6,5.38e-05,0.244,-4.577,0.0809,0.176
1oj0O3sP2mprMrK8q9Sdvs,0.844,0.722,0.317,0.0,0.286,-9.329,0.0547,0.542
4macoiFtLjKdGR2IKAtzyJ,0.233,0.868,0.341,0.0,0.162,-9.329,0.275,0.717
2Wk8vEamlVBBalBi24NnU1,0.513,0.65,0.686,0.000189,0.138,-5.198,0.0314,0.497
45tD5FiRiU91ya2H62j8cL,0.027,0.627,0.767,1.55e-06,0.128,-6.455,0.0475,0.574
19taBvwmfa4a97flfYGByt,0.00118,0.629,0.881,0.000803,0.124,-5.28,0.0337,0.735
19kHhX6f6EfLU7rcO3RqjO,0.207,0.62,0.761,0.000147,0.269,-7.282,0.175,0.194
5S98IE75htd35J6iwx4bm9,0.794,0.766,0.403,0.0,0.146,-8.082,0.252,0.728
6yhioaNcLd5qwei5S0HQsu,0.831,0.227,0.0666,0.392,0.083,-21.772,0.0403,0.256
1op0MRR4BDPmuir2Jt5mfD,0.0284,0.944,0.7,0.0167,0.148,-3.085,0.145,0.344
6ykNG2e370lt7e8etm5zqK,0.47,0.423,0.722,0.0,0.343,-6.64,0.045,0.682
6yokMuYTj4wBwOES009sz1,0.176,0.689,0.875,0.0,0.24,-5.38,0.0645,0.566
4mavPLLZuKFd86esmhhqqy,0.987,0.663,0.0972,0.00254,0.109,-15.601,0.0407,0.423
45wMBGri1PORPjM9PwFfrS,0.0901,0.732,0.719,0.0,0.331,-5.469,0.0645,0.71
45qUUspqiUObNGlNsuuiVC,0.182,0.345,0.793,0.505,0.0857,-14.334,0.123,0.674
19kWtOsPvipOVF0WDzpmpz,0.235,0.543,0.583,0.0,0.33,-6.856,0.111,0.534
6KVqLlcP1rTzXBx1vd3ggA,0.243,0.559,0.75,0.0,0.123,-4.759,0.0511,0.402
0BLa7Jc0q5ZwVDL12dVaga,0.0478,0.55,0.329,0.00993,0.0998,-9.609,0.0341,0.0943
1otG6j1WHNvl9WgXLWkHTo,0.301,0.702,0.659,0.00201,0.218,-6.766,0.13,0.843
2WmTNQ7NjqXZhAzBp2QGZw,0.823,0.678,0.817,0.862,0.098,-9.342,0.0257,0.675
19ssPCg91MDh3Ne6meOSdU,0.7,0.626,0.865,0.0,0.797,-5.584,0.0363,0.757
2WmpF7s0xDj9yQFl1Feu5n,0.73,0.637,0.326,1.5e-06,0.143,-9.123,0.0255,0.277
0BCPKOYdS2jbQ8iyB56Zns,0.599,0.577,0.749,0.0115,0.183,-7.215,0.0279,0.255
6ysSEFX270ygo8oCuuSjZ7,0.178,0.727,0.502,0.522,0.1,-10.444,0.0289,0.658
19v9zZwcnb9wSYoRe8Uk1k,0.396,0.544,0.768,0.0,0.959,-9.092,0.155,0.719
5SHpuW2qjkQtFRpE6P9Nks,0.929,0.387,0.135,0.0,0.0948,-14.398,0.051,0.21
6KdFJEdLBQJXfpnP8iRiMA,0.276,0.655,0.769,0.0,0.126,-4.026,0.0684,0.361
0BDRNi3gCsPmsHwoXpBjG9,0.572,0.508,0.591,0.0,0.301,-6.099,0.0428,0.705
7xhxj5JDYe8HMOH7PaCgeW,0.867,0.749,0.525,4.84e-05,0.114,-4.734,0.151,0.633
1p11QBEiMklDaVAE3Ipm6o,0.939,0.481,0.147,0.000752,0.125,-17.045,0.0469,0.466
1p67QqNBGvikWt0CZmkpDu,0.428,0.651,0.508,1.22e-06,0.113,-6.543,0.0324,0.548
463r5bsN1VqGXtaMctn4Rr,0.114,0.564,0.647,0.0,0.17,-6.759,0.0407,0.458
19wyEOwk4PTvfhBxSoZ34a,0.164,0.607,0.502,7.68e-06,0.116,-11.133,0.0344,0.508
45x3yuEpjmiqL4SFdT4srk,0.147,0.612,0.615,0.0,0.21,-5.303,0.199,0.639
0BO9LDxYu9L0I8eNHNkg5x,0.0833,0.913,0.8,0.0,0.413,-5.864,0.364,0.736
6KWDMOBvY9K70fTCovx2Yr,0.777,0.798,0.328,0.0,0.101,-13.163,0.343,0.639
1okLoud70RU0RegYAPn5Ek,0.323,0.588,0.725,2.93e-05,0.101,-9.774,0.0304,0.643
2X0YrIrbqdrLHd5ABTnURY,0.0739,0.257,0.958,0.00234,0.117,-4.746,0.281,0.143
2WwNvrW6o7z3N6yipgre6R,0.628,0.595,0.862,0.0,0.346,-7.196,0.0348,0.953
6KdqKqC4pEl5EVPTr22eeF,0.00404,0.538,0.577,0.0,0.169,-7.661,0.03,0.148
0B5nSzWGWwvYbKl3GvCMuZ,0.00183,0.637,0.987,2.46e-06,0.118,-2.755,0.0679,0.546
4mWFafcREuKWv2MeTVxDlQ,0.985,0.427,0.25,0.977,0.129,-13.804,0.0454,0.472
5STdMlrBf6pqWiNE7WqxSi,0.0143,0.589,0.827,0.00151,0.14,-2.938,0.384,0.386
6ycaCm185cxHgc6ZAGgoMV,0.755,0.59,0.776,0.0,0.749,-7.709,0.0614,0.875
2Wtm3yc0paBifvBSjOhO3b,2.55e-05,0.502,0.912,0.000173,0.106,-4.556,0.0564,0.72
6KfoDhO4XUWSbnyKjNp9c4,0.00162,0.628,0.639,0.0,0.354,-5.46,0.0435,0.493
6Kg19UJsggomlPU7vrggU3,0.0343,0.377,0.963,0.0,0.388,-1.459,0.102,0.571
0BRHnOFm6sjxN1i9LJrUDu,0.00666,0.494,0.939,0.0,0.139,-3.127,0.126,0.893
0BQIHlYHeoaHMZdVKUKDPP,0.278,0.875,0.425,0.0778,0.109,-12.762,0.152,0.265
2Wyepj1yixQw0R7ZfbM7qb,0.316,0.482,0.893,0.0,0.35,-5.319,0.558,0.533
6ymWBWaUHzJwdvhN5tLsx9,0.0401,0.491,0.974,1.23e-05,0.312,-3.443,0.13,0.647
6KgBpzTuTRPebChN0VTyzV,0.256,0.682,0.919,0.0,0.442,-3.18,0.0875,0.535
6ywRlumSQjOOkcSnJYAgHw,0.0344,0.591,0.824,0.0,0.146,-7.83,0.0415,0.741
2X5o4nRiocnoaaQ2wMwaeC,0.541,0.876,0.563,0.0,0.348,-0.797,0.239,0.763
6yyBpplQAPxjKu2gTHpDFo,0.98,0.734,0.171,0.0026,0.175,-13.822,0.0394,0.781
1A0d1SbI2OplzunkUR8GEb,0.141,0.714,0.677,0.0,0.483,-6.369,0.265,0.665
5SQX4pwdAOTsoAmLO6RqZY,2.91e-05,0.378,0.969,0.0681,0.278,-2.391,0.0833,0.553
0BUkQGUXgcvf3gdCWYbtnJ,0.0361,0.905,0.861,1.3e-05,0.0808,-2.313,0.243,0.727
2X2J0BhxaLTmnxO4pPUhSd,0.0371,0.706,0.499,0.0,0.132,-7.675,0.0369,0.545
5SRRPwegE8Xle109eDMTCg,0.973,0.482,0.105,0.184,0.106,-18.806,0.0449,0.0654
0BTaaKT4RMbs5M73tOHX5Y,0.0474,0.688,0.909,1.35e-06,0.0674,-1.992,0.0624,0.702
466C6kwoJHLUJ8VHG98hCY,0.148,0.429,0.711,0.0514,0.291,-11.314,0.0793,0.416
1A2EHsaElnVL6Mc4apEY0v,0.132,0.856,0.797,0.644,0.0502,-6.386,0.23,0.397
4641yIZAR3wufhPkGrwaMQ,0.703,0.465,0.712,0.0,0.773,-7.644,0.0843,0.79
5SM9jV7MTsXx4gKAxHhfuh,0.0207,0.976,0.857,0.0,0.141,-7.588,0.107,0.794
4mk5IxtaSZeRStHklKXVYh,0.171,0.775,0.591,0.00453,0.0838,-2.194,0.174,0.524
